,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,value
1051,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2012,0.0
1052,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2013,0.0
1053,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2014,0.0
1054,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2015,0.0
1055,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2016,0.0
1056,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2017,0.0
1057,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2018,0.0
1058,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2019,0.0
1059,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2020,0.0
1060,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2021,0.0
1061,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2022,0.0
1062,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2000,0.0
1063,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2001,0.0
1064,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2002,0.0
1065,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2003,0.0
1066,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2004,0.0
1067,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2005,0.0
1068,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2006,0.0
1069,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2007,0.0
1070,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2008,0.0
1071,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2009,0.0
1072,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2010,0.0
1073,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2011,0.0
1074,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2012,0.0
1075,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2013,0.0
1076,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2014,0.0
1077,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2015,0.0
1078,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2016,0.0
1079,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2017,0.0
1080,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2018,0.0
1081,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2019,0.0
1082,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2020,0.0
1083,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2021,0.0
1084,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2022,0.0
1085,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2000,0.0
1086,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2001,0.0
1087,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2002,0.0
1088,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2003,0.0
1089,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2004,0.0
1090,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,0.0
1091,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,0.0
1092,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,0.0
1093,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,0.0
1094,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,0.0
1095,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,0.0
1096,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,0.0
1097,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,0.0
1098,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,0.0
1099,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,0.0
1100,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,0.0
1101,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,0.0
1102,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,0.0
1103,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,0.0
1104,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,0.0
1105,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,0.0
1106,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,0.0
1107,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,0.0
1108,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0.738
1109,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0.735
1110,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,0.734
1111,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,0.734
1112,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,1.286
1113,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,1.288
1114,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,1.291
1115,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,1.295
1116,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,2.787
1117,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,4.945
1118,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,5.897
1119,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,5.947
1120,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,7.892
1121,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,11.528
1122,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,20.33
1123,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,20.745
1124,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,33.624
1125,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,35.709
1126,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,36.987
1127,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,38.03
1128,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,39.182
1129,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,40.452
1130,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,42.556
1131,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2000,0.0
1132,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2001,0.0
1133,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2002,0.0
1134,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2003,0.0
1135,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2004,0.0
1136,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2005,0.0
1137,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2006,0.0
1138,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2007,0.0
1139,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2008,0.0
1140,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2009,0.0
1141,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2010,0.0
1142,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2011,0.189
1143,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2012,0.192
1144,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2013,0.195
1145,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2014,0.198
1146,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2015,0.202
1147,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2016,0.207
1148,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2017,0.212
1149,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2018,0.239
1150,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2019,0.246
1151,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2020,0.253
1152,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2021,0.262
1153,A,SPC_7_b_1,MH,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2022,0.265
1154,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2000,360.888
1155,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2001,365.995
1156,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2002,368.665
1157,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2003,381.661
1158,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2004,424.976
1159,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2005,419.119
1160,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2006,435.589
1161,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2007,446.394
1162,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2008,439.85
1163,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2009,452.867
1164,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2010,453.191
1165,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2011,447.922
1166,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2012,439.667
1167,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2013,431.569
1168,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,425.683
1169,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,434.184
1170,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,444.704
1171,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,504.324
1172,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,545.97
1173,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,669.245
1174,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,749.657
1175,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,851.664
1176,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,878.986
1177,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2000,0.0
1178,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2001,0.0
1179,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2002,0.0
1180,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2003,0.0
1181,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2004,1.257
1182,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2005,1.239
1183,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2006,1.221
1184,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2007,1.203
1185,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2008,1.185
1186,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2009,1.459
1187,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2010,1.434
1188,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2011,1.408
1189,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2012,1.382
1190,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2013,1.357
1191,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2014,1.335
1192,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2015,1.325
1193,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2016,1.322
1194,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2017,1.319
1195,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2018,1.316
1196,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2019,1.314
1197,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2020,1.309
1198,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2021,1.303
1199,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_BIO,_T,2022,1.293
1200,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2000,0.0
1201,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2001,0.0
1202,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2002,0.0
1203,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2003,0.0
1204,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2004,0.0
1205,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2005,0.0
1206,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2006,0.0
1207,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2007,0.0
1208,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2008,0.0
1209,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2009,0.0
1210,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2010,0.0
1211,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2011,0.0
1212,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2012,0.0
1213,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2013,0.0
1214,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2014,0.0
1215,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2015,0.0
1216,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2016,0.0
1217,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2017,0.0
1218,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2018,0.0
1219,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2019,0.0
1220,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2020,0.0
1221,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2021,0.0
1222,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2022,0.0
1223,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2000,342.764
1224,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2001,345.75
1225,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2002,339.129
1226,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2003,332.936
1227,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2004,327.406
1228,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2005,322.684
1229,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2006,318.094
1230,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2007,313.333
1231,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2008,308.74
1232,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2009,304.056
1233,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2010,298.88
1234,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2011,293.406
1235,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2012,287.999
1236,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2013,282.694
1237,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2014,278.261
1238,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2015,276.064
1239,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2016,275.368
1240,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2017,274.786
1241,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2018,274.273
1242,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2019,273.799
1243,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2020,283.29
1244,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2021,281.915
1245,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_HYDRO,_T,2022,279.824
1246,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0.858
1247,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0.929
1248,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,1.042
1249,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,1.065
1250,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,1.048
1251,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,1.305
1252,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,1.327
1253,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,2.089
1254,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,2.059
1255,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,2.164
1256,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,10.16
1257,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,11.971
1258,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,11.751
1259,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,11.534
1260,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,12.237
1261,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,24.001
1262,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,35.556
1263,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,96.04
1264,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,138.448
1265,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,262.428
1266,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,333.827
1267,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,437.853
1268,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,468.243
1269,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2000,17.266
1270,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2001,19.315
1271,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2002,28.494
1272,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2003,47.66
1273,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2004,95.265
1274,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2005,93.892
1275,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2006,114.947
1276,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2007,129.769
1277,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2008,127.866
1278,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2009,145.189
1279,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2010,142.717
1280,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2011,141.136
1281,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2012,138.535
1282,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2013,135.983
1283,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2014,133.851
1284,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2015,132.794
1285,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2016,132.459
1286,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2017,132.179
1287,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2018,131.933
1288,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2019,131.704
1289,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2020,131.231
1290,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2021,130.594
1291,A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_WIND,_T,2022,129.626
1292,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2000,0.0
1293,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2001,0.0
1294,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2002,0.0
1295,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2003,0.0
1296,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2004,0.0
1297,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2005,0.0
1298,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2006,3.886
1299,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2007,3.896
1300,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2008,3.905
1301,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2009,3.909
1302,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2010,3.906
1303,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2011,3.89
1304,A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2012,6.702
