STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,SEX,Sex,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FM,Micronesia (Federated States of),POPCHILD,Proportion of children (<14),_T,Total,2046,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FM,Micronesia (Federated States of),POPCHILD,Proportion of children (<14),_T,Total,2047,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FM,Micronesia (Federated States of),POPCHILD,Proportion of children (<14),_T,Total,2048,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FM,Micronesia (Federated States of),POPCHILD,Proportion of children (<14),_T,Total,2049,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FM,Micronesia (Federated States of),POPCHILD,Proportion of children (<14),_T,Total,2050,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2025,,26,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2026,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2027,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2028,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2029,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2030,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2031,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2032,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2033,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2034,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2035,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2036,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2037,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2038,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2039,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2040,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2041,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2042,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2043,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2044,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2045,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2046,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2047,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2048,,23,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2049,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,TK,Tokelau,POPCHILD,Proportion of children (<14),_T,Total,2050,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,17,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,FJ,Fiji,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,17,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,18,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2033,,17,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2034,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2035,,16,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2036,,15,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2037,,14,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2038,,13,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2039,,12,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2040,,11,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2041,,10,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2042,,10,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2043,,9,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2044,,9,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2045,,8,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2046,,8,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2047,,8,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2048,,8,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2049,,8,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,WF,Wallis and Futuna,POPYOUTH,Proportion of youth (15-24),_T,Total,2050,,9,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2025,,30,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2026,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2027,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2028,,29,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2029,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2030,,28,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2031,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2032,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2033,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2034,,27,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2035,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2036,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2037,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2038,,26,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2039,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2040,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2041,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2042,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2043,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2044,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2045,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2046,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2047,,25,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2048,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2049,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,MIC,Micronesia,POPCHILD,Proportion of children (<14),_T,Total,2050,,24,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NR,Nauru,POPYOUTH,Proportion of youth (15-24),_T,Total,2025,,18,,PERCENT,percent,,,E,Estimated value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NR,Nauru,POPYOUTH,Proportion of youth (15-24),_T,Total,2026,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NR,Nauru,POPYOUTH,Proportion of youth (15-24),_T,Total,2027,,19,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NR,Nauru,POPYOUTH,Proportion of youth (15-24),_T,Total,2028,,20,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NR,Nauru,POPYOUTH,Proportion of youth (15-24),_T,Total,2029,,21,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NR,Nauru,POPYOUTH,Proportion of youth (15-24),_T,Total,2030,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NR,Nauru,POPYOUTH,Proportion of youth (15-24),_T,Total,2031,,22,,PERCENT,percent,,,F,Forecasted value,,,,
DATAFLOW,SPC:DF_POP_AGE(1.0),Population structure by age,I,A,Annual,NR,Nauru,POPYOUTH,Proportion of youth (15-24),_T,Total,2032,,22,,PERCENT,percent,,,F,Forecasted value,,,,
